employee_id,date,check_in,check_out,status,working_hours
1011,2024-01-27,1900-01-01 09:11:00,1900-01-01 16:41:00,Present,7.5
1011,2024-01-28,1900-01-01 09:19:00,1900-01-01 18:21:00,Present,9.033333333333333
1011,2024-01-29,1900-01-01 09:07:00,1900-01-01 18:28:00,Present,9.35
1011,2024-01-30,1900-01-01 09:08:00,1900-01-01 16:13:00,Present,7.083333333333333
1012,2024-01-01,1900-01-01 09:17:00,1900-01-01 16:25:00,Present,7.133333333333334
1012,2024-01-02,1900-01-01 09:16:00,1900-01-01 16:26:00,Present,7.166666666666667
1012,2024-01-03,1900-01-01 09:13:00,1900-01-01 16:20:00,Present,7.116666666666666
1012,2024-01-04,1900-01-01 09:07:00,1900-01-01 18:29:00,Present,9.366666666666667
1012,2024-01-05,1900-01-01 10:01:00,1900-01-01 17:22:00,Late,7.35
1012,2024-01-06,1900-01-01 09:19:00,1900-01-01 16:22:00,Present,7.05
1012,2024-01-07,1900-01-01 09:02:00,1900-01-01 16:27:00,Present,7.416666666666667
1012,2024-01-08,1900-01-01 09:09:00,1900-01-01 16:34:00,Present,7.416666666666667
1012,2024-01-09,1900-01-01 10:10:00,1900-01-01 17:28:00,Late,7.3
1012,2024-01-10,,,Absent,0.0
1012,2024-01-11,1900-01-01 09:13:00,1900-01-01 16:17:00,Present,7.066666666666666
1012,2024-01-12,1900-01-01 09:13:00,1900-01-01 18:13:00,Present,9.0
1012,2024-01-13,1900-01-01 09:12:00,1900-01-01 16:26:00,Present,7.233333333333333
1012,2024-01-14,1900-01-01 09:15:00,1900-01-01 18:39:00,Present,9.4
1012,2024-01-15,1900-01-01 09:20:00,1900-01-01 18:40:00,Present,9.333333333333334
1012,2024-01-16,1900-01-01 09:00:00,1900-01-01 16:28:00,Present,7.466666666666667
1012,2024-01-17,1900-01-01 09:21:00,1900-01-01 17:40:00,Late,8.316666666666666
1012,2024-01-18,1900-01-01 09:11:00,1900-01-01 17:14:00,Present,8.05
1012,2024-01-19,1900-01-01 09:18:00,1900-01-01 16:34:00,Present,7.266666666666667
1012,2024-01-20,1900-01-01 09:08:00,1900-01-01 17:32:00,Present,8.4
1012,2024-01-21,1900-01-01 09:01:00,1900-01-01 18:31:00,Present,9.5
1012,2024-01-22,1900-01-01 09:11:00,1900-01-01 18:26:00,Present,9.25
1012,2024-01-23,1900-01-01 09:17:00,1900-01-01 17:45:00,Present,8.466666666666667
1012,2024-01-24,1900-01-01 09:24:00,1900-01-01 16:27:00,Late,7.05
1012,2024-01-25,1900-01-01 09:16:00,1900-01-01 17:36:00,Present,8.333333333333334
1012,2024-01-26,1900-01-01 09:00:00,1900-01-01 17:22:00,Late,8.366666666666667
1012,2024-01-27,1900-01-01 09:17:00,1900-01-01 16:45:00,Present,7.466666666666667
1012,2024-01-28,1900-01-01 09:52:00,1900-01-01 16:53:00,Late,7.016666666666667
1012,2024-01-29,1900-01-01 09:01:00,1900-01-01 18:04:00,Present,9.05
1012,2024-01-30,1900-01-01 10:18:00,1900-01-01 19:34:00,Late,9.266666666666667
1013,2024-01-01,1900-01-01 09:27:00,1900-01-01 18:43:00,Late,9.266666666666667
1013,2024-01-02,1900-01-01 09:09:00,1900-01-01 16:36:00,Present,7.45
1013,2024-01-03,1900-01-01 09:22:00,1900-01-01 17:49:00,Late,8.45
1013,2024-01-04,1900-01-01 09:05:00,1900-01-01 18:35:00,Present,9.5
1013,2024-01-05,1900-01-01 09:06:00,1900-01-01 18:24:00,Present,9.3
1013,2024-01-06,1900-01-01 09:16:00,1900-01-01 16:33:00,Present,7.283333333333333
1013,2024-01-07,1900-01-01 09:54:00,1900-01-01 18:01:00,Late,8.116666666666667
1013,2024-01-08,,,Absent,0.0
1013,2024-01-09,1900-01-01 09:11:00,1900-01-01 18:41:00,Present,9.5
1013,2024-01-10,1900-01-01 09:06:00,1900-01-01 17:11:00,Late,8.083333333333334
1013,2024-01-11,1900-01-01 09:14:00,1900-01-01 18:15:00,Present,9.016666666666667
1013,2024-01-12,1900-01-01 09:15:00,1900-01-01 18:27:00,Present,9.2
1013,2024-01-13,1900-01-01 09:10:00,1900-01-01 17:21:00,Present,8.183333333333334
1013,2024-01-14,1900-01-01 09:02:00,1900-01-01 18:24:00,Present,9.366666666666667
1013,2024-01-15,1900-01-01 09:02:00,1900-01-01 17:13:00,Present,8.183333333333334
1013,2024-01-16,1900-01-01 09:00:00,1900-01-01 18:08:00,Present,9.133333333333333
1013,2024-01-17,1900-01-01 09:16:00,1900-01-01 17:25:00,Present,8.15
1013,2024-01-18,1900-01-01 09:12:00,1900-01-01 17:19:00,Present,8.116666666666667
1013,2024-01-19,1900-01-01 09:03:00,1900-01-01 18:19:00,Present,9.266666666666667
1013,2024-01-20,1900-01-01 09:02:00,1900-01-01 16:25:00,Present,7.383333333333334
1013,2024-01-21,1900-01-01 09:00:00,1900-01-01 17:19:00,Present,8.316666666666666
1013,2024-01-22,1900-01-01 09:07:00,1900-01-01 16:33:00,Present,7.433333333333334
1013,2024-01-23,1900-01-01 09:18:00,1900-01-01 17:29:00,Present,8.183333333333334
1013,2024-01-24,1900-01-01 09:18:00,1900-01-01 18:18:00,Present,9.0
1013,2024-01-25,1900-01-01 09:18:00,1900-01-01 17:46:00,Late,8.466666666666667
1013,2024-01-26,1900-01-01 10:14:00,1900-01-01 18:14:00,Late,8.0
1013,2024-01-27,1900-01-01 09:54:00,1900-01-01 18:58:00,Late,9.066666666666666
1013,2024-01-28,1900-01-01 09:16:00,1900-01-01 18:36:00,Present,9.333333333333334
1013,2024-01-29,1900-01-01 09:08:00,1900-01-01 18:10:00,Present,9.033333333333333
1013,2024-01-30,1900-01-01 09:04:00,1900-01-01 18:10:00,Present,9.1
1014,2024-01-01,,,Absent,0.0
1014,2024-01-02,,,Absent,0.0
1014,2024-01-03,,,Absent,0.0
1014,2024-01-04,1900-01-01 09:08:00,1900-01-01 18:31:00,Present,9.383333333333333
1014,2024-01-05,1900-01-01 09:05:00,1900-01-01 16:26:00,Present,7.35
1014,2024-01-06,1900-01-01 09:13:00,1900-01-01 18:16:00,Present,9.05
1014,2024-01-07,1900-01-01 09:07:00,1900-01-01 17:36:00,Present,8.483333333333333
1014,2024-01-08,1900-01-01 09:46:00,1900-01-01 18:02:00,Late,8.266666666666667
1014,2024-01-09,1900-01-01 09:00:00,1900-01-01 16:08:00,Present,7.133333333333334
1014,2024-01-10,1900-01-01 09:04:00,1900-01-01 17:07:00,Present,8.05
1014,2024-01-11,1900-01-01 09:20:00,1900-01-01 17:30:00,Present,8.166666666666666
1014,2024-01-12,1900-01-01 09:45:00,1900-01-01 19:05:00,Late,9.333333333333334
1014,2024-01-13,,,Absent,0.0
1014,2024-01-14,,,Absent,0.0
1014,2024-01-15,1900-01-01 09:07:00,1900-01-01 18:28:00,Present,9.35
1014,2024-01-16,1900-01-01 09:19:00,1900-01-01 18:30:00,Present,9.183333333333334
1014,2024-01-17,1900-01-01 09:03:00,1900-01-01 18:21:00,Present,9.3
1014,2024-01-18,1900-01-01 09:06:00,1900-01-01 18:32:00,Present,9.433333333333334
1014,2024-01-19,1900-01-01 09:11:00,1900-01-01 16:23:00,Present,7.2
1014,2024-01-20,1900-01-01 09:04:00,1900-01-01 18:10:00,Present,9.1
1014,2024-01-21,1900-01-01 09:04:00,1900-01-01 18:15:00,Present,9.183333333333334
1014,2024-01-22,1900-01-01 09:20:00,1900-01-01 18:49:00,Present,9.483333333333333
1014,2024-01-23,1900-01-01 09:03:00,1900-01-01 18:04:00,Present,9.016666666666667
1014,2024-01-24,1900-01-01 09:11:00,1900-01-01 18:21:00,Present,9.166666666666666
1014,2024-01-25,1900-01-01 09:03:00,1900-01-01 17:20:00,Present,8.283333333333333
1014,2024-01-26,1900-01-01 09:11:00,1900-01-01 18:33:00,Present,9.366666666666667
1014,2024-01-27,1900-01-01 09:18:00,1900-01-01 18:46:00,Present,9.466666666666667
1014,2024-01-28,1900-01-01 09:05:00,1900-01-01 16:12:00,Present,7.116666666666666
1014,2024-01-29,1900-01-01 09:04:00,1900-01-01 16:08:00,Present,7.066666666666666
1014,2024-01-30,1900-01-01 09:08:00,1900-01-01 17:32:00,Present,8.4
1015,2024-01-01,1900-01-01 09:10:00,1900-01-01 18:36:00,Present,9.433333333333334
1015,2024-01-02,1900-01-01 09:11:00,1900-01-01 17:17:00,Present,8.1
1015,2024-01-03,1900-01-01 09:08:00,1900-01-01 17:15:00,Present,8.116666666666667
1015,2024-01-04,1900-01-01 09:10:00,1900-01-01 16:26:00,Present,7.266666666666667
1015,2024-01-05,1900-01-01 09:07:00,1900-01-01 17:09:00,Present,8.033333333333333
1015,2024-01-06,1900-01-01 09:07:00,1900-01-01 18:36:00,Present,9.483333333333333
1015,2024-01-07,1900-01-01 09:06:00,1900-01-01 18:34:00,Present,9.466666666666667
1015,2024-01-08,1900-01-01 09:09:00,1900-01-01 16:18:00,Present,7.15
1015,2024-01-09,1900-01-01 09:04:00,1900-01-01 17:31:00,Present,8.45
1015,2024-01-10,1900-01-01 09:13:00,1900-01-01 18:21:00,Present,9.133333333333333
1015,2024-01-11,1900-01-01 09:11:00,1900-01-01 18:14:00,Present,9.05
1015,2024-01-12,1900-01-01 09:00:00,1900-01-01 17:15:00,Present,8.25
1015,2024-01-13,1900-01-01 09:02:00,1900-01-01 16:10:00,Present,7.133333333333334
1015,2024-01-14,,,Absent,0.0
1015,2024-01-15,,,Absent,0.0
1015,2024-01-16,1900-01-01 09:18:00,1900-01-01 17:21:00,Present,8.05
1015,2024-01-17,1900-01-01 09:17:00,1900-01-01 16:42:00,Present,7.416666666666667
1015,2024-01-18,1900-01-01 09:18:00,1900-01-01 18:46:00,Present,9.466666666666667
1015,2024-01-19,,,Absent,0.0
1015,2024-01-20,1900-01-01 09:05:00,1900-01-01 16:09:00,Present,7.066666666666666
1015,2024-01-21,1900-01-01 09:09:00,1900-01-01 18:12:00,Present,9.05
1015,2024-01-22,1900-01-01 10:25:00,1900-01-01 17:55:00,Late,7.5
1015,2024-01-23,1900-01-01 09:06:00,1900-01-01 17:24:00,Present,8.3
1015,2024-01-24,1900-01-01 09:14:00,1900-01-01 17:44:00,Present,8.5
1015,2024-01-25,1900-01-01 09:05:00,1900-01-01 17:24:00,Late,8.316666666666666
1015,2024-01-26,,,Absent,0.0
1015,2024-01-27,1900-01-01 09:01:00,1900-01-01 16:15:00,Present,7.233333333333333
1015,2024-01-28,1900-01-01 09:12:00,1900-01-01 16:16:00,Present,7.066666666666666
1015,2024-01-29,1900-01-01 09:18:00,1900-01-01 17:30:00,Present,8.2
1015,2024-01-30,1900-01-01 09:02:00,1900-01-01 16:30:00,Present,7.466666666666667
1016,2024-01-01,1900-01-01 09:17:00,1900-01-01 17:36:00,Present,8.316666666666666
1016,2024-01-02,1900-01-01 09:52:00,1900-01-01 18:06:00,Late,8.233333333333333
1016,2024-01-03,1900-01-01 09:53:00,1900-01-01 17:08:00,Late,7.25
1016,2024-01-04,1900-01-01 09:11:00,1900-01-01 16:35:00,Late,7.4
1016,2024-01-05,,,Absent,0.0
1016,2024-01-06,1900-01-01 09:14:00,1900-01-01 16:29:00,Present,7.25
1016,2024-01-07,1900-01-01 09:10:00,1900-01-01 16:25:00,Present,7.25
1016,2024-01-08,1900-01-01 09:12:00,1900-01-01 16:42:00,Present,7.5
1016,2024-01-09,1900-01-01 09:06:00,1900-01-01 17:18:00,Present,8.2
1016,2024-01-10,1900-01-01 09:07:00,1900-01-01 18:24:00,Present,9.283333333333333
1016,2024-01-11,,,Absent,0.0
1016,2024-01-12,1900-01-01 09:20:00,1900-01-01 16:30:00,Present,7.166666666666667
1016,2024-01-13,1900-01-01 09:02:00,1900-01-01 18:02:00,Present,9.0
1016,2024-01-14,1900-01-01 09:02:00,1900-01-01 16:10:00,Present,7.133333333333334
1016,2024-01-15,1900-01-01 09:58:00,1900-01-01 18:09:00,Late,8.183333333333334
1016,2024-01-16,1900-01-01 09:12:00,1900-01-01 17:28:00,Present,8.266666666666667
1016,2024-01-17,1900-01-01 09:05:00,1900-01-01 16:33:00,Present,7.466666666666667
1016,2024-01-18,1900-01-01 09:14:00,1900-01-01 18:32:00,Present,9.3
1016,2024-01-19,1900-01-01 09:08:00,1900-01-01 16:34:00,Present,7.433333333333334
1016,2024-01-20,1900-01-01 09:17:00,1900-01-01 17:42:00,Present,8.416666666666666
1016,2024-01-21,1900-01-01 10:21:00,1900-01-01 18:35:00,Late,8.233333333333333
1016,2024-01-22,1900-01-01 09:53:00,1900-01-01 18:56:00,Late,9.05
1016,2024-01-23,1900-01-01 09:01:00,1900-01-01 18:20:00,Present,9.316666666666666
1016,2024-01-24,1900-01-01 09:10:00,1900-01-01 16:40:00,Present,7.5
1016,2024-01-25,1900-01-01 09:18:00,1900-01-01 18:42:00,Present,9.4
1016,2024-01-26,1900-01-01 09:09:00,1900-01-01 16:34:00,Present,7.416666666666667
1016,2024-01-27,1900-01-01 09:31:00,1900-01-01 17:31:00,Late,8.0
1016,2024-01-28,1900-01-01 09:20:00,1900-01-01 17:20:00,Present,8.0
1016,2024-01-29,1900-01-01 10:01:00,1900-01-01 19:28:00,Late,9.45
1016,2024-01-30,1900-01-01 09:19:00,1900-01-01 16:21:00,Late,7.033333333333333
1017,2024-01-01,1900-01-01 09:08:00,1900-01-01 17:26:00,Present,8.3
1017,2024-01-02,1900-01-01 09:20:00,1900-01-01 18:42:00,Present,9.366666666666667
1017,2024-01-03,1900-01-01 09:06:00,1900-01-01 16:10:00,Present,7.066666666666666
1017,2024-01-04,,,Absent,0.0
1017,2024-01-05,1900-01-01 09:15:00,1900-01-01 18:34:00,Present,9.316666666666666
1017,2024-01-06,1900-01-01 09:02:00,1900-01-01 18:26:00,Present,9.4
1017,2024-01-07,1900-01-01 09:09:00,1900-01-01 16:10:00,Present,7.016666666666667
1017,2024-01-08,1900-01-01 09:04:00,1900-01-01 17:22:00,Present,8.3
1017,2024-01-09,1900-01-01 10:04:00,1900-01-01 18:06:00,Late,8.033333333333333
1017,2024-01-10,1900-01-01 09:00:00,1900-01-01 18:01:00,Present,9.016666666666667
1017,2024-01-11,1900-01-01 09:10:00,1900-01-01 17:18:00,Present,8.133333333333333
1017,2024-01-12,,,Absent,0.0
1017,2024-01-13,,,Absent,0.0
1017,2024-01-14,,,Absent,0.0
1017,2024-01-15,1900-01-01 09:01:00,1900-01-01 18:16:00,Present,9.25
1017,2024-01-16,1900-01-01 09:14:00,1900-01-01 17:30:00,Late,8.266666666666667
1017,2024-01-17,1900-01-01 09:19:00,1900-01-01 17:42:00,Late,8.383333333333333
1017,2024-01-18,1900-01-01 09:05:00,1900-01-01 17:10:00,Present,8.083333333333334
1017,2024-01-19,1900-01-01 09:10:00,1900-01-01 18:35:00,Present,9.416666666666666
1017,2024-01-20,1900-01-01 09:18:00,1900-01-01 16:40:00,Present,7.366666666666666
1017,2024-01-21,1900-01-01 09:07:00,1900-01-01 16:26:00,Present,7.316666666666666
1017,2024-01-22,1900-01-01 09:14:00,1900-01-01 18:23:00,Present,9.15
1017,2024-01-23,1900-01-01 09:16:00,1900-01-01 17:17:00,Present,8.016666666666667
1017,2024-01-24,1900-01-01 09:17:00,1900-01-01 16:42:00,Present,7.416666666666667
1017,2024-01-25,1900-01-01 09:13:00,1900-01-01 17:30:00,Present,8.283333333333333
1017,2024-01-26,1900-01-01 09:08:00,1900-01-01 18:30:00,Late,9.366666666666667
1017,2024-01-27,1900-01-01 09:09:00,1900-01-01 18:14:00,Present,9.083333333333334
1017,2024-01-28,1900-01-01 09:12:00,1900-01-01 18:40:00,Present,9.466666666666667
1017,2024-01-29,1900-01-01 09:03:00,1900-01-01 16:33:00,Present,7.5
1017,2024-01-30,1900-01-01 09:09:00,1900-01-01 18:26:00,Present,9.283333333333333
1018,2024-01-01,1900-01-01 09:07:00,1900-01-01 16:11:00,Present,7.066666666666666
1018,2024-01-02,1900-01-01 09:18:00,1900-01-01 17:41:00,Present,8.383333333333333
1018,2024-01-03,1900-01-01 09:00:00,1900-01-01 16:29:00,Present,7.483333333333333
1018,2024-01-04,1900-01-01 09:20:00,1900-01-01 18:20:00,Present,9.0
1018,2024-01-05,,,Absent,0.0
1018,2024-01-06,1900-01-01 09:14:00,1900-01-01 18:20:00,Present,9.1
1018,2024-01-07,,,Absent,0.0
1018,2024-01-08,1900-01-01 09:49:00,1900-01-01 19:01:00,Late,9.2
1018,2024-01-09,1900-01-01 09:15:00,1900-01-01 17:17:00,Present,8.033333333333333
1018,2024-01-10,1900-01-01 09:11:00,1900-01-01 16:23:00,Present,7.2
1018,2024-01-11,1900-01-01 10:14:00,1900-01-01 19:28:00,Late,9.233333333333333
1018,2024-01-12,1900-01-01 09:18:00,1900-01-01 17:21:00,Present,8.05
1018,2024-01-13,1900-01-01 09:09:00,1900-01-01 16:36:00,Present,7.45
1018,2024-01-14,1900-01-01 09:41:00,1900-01-01 18:50:00,Late,9.15
1018,2024-01-15,1900-01-01 09:00:00,1900-01-01 16:16:00,Present,7.266666666666667
1018,2024-01-16,1900-01-01 09:36:00,1900-01-01 16:38:00,Late,7.033333333333333
1018,2024-01-17,1900-01-01 09:20:00,1900-01-01 18:38:00,Present,9.3
1018,2024-01-18,1900-01-01 09:13:00,1900-01-01 17:14:00,Present,8.016666666666667
1018,2024-01-19,1900-01-01 09:02:00,1900-01-01 16:24:00,Present,7.366666666666666
1018,2024-01-20,,,Absent,0.0
1018,2024-01-21,1900-01-01 09:19:00,1900-01-01 17:20:00,Present,8.016666666666667
1018,2024-01-22,1900-01-01 09:19:00,1900-01-01 16:22:00,Present,7.05
1018,2024-01-23,1900-01-01 09:19:00,1900-01-01 16:36:00,Present,7.283333333333333
1018,2024-01-24,1900-01-01 09:10:00,1900-01-01 17:30:00,Present,8.333333333333334
1018,2024-01-25,1900-01-01 09:01:00,1900-01-01 17:21:00,Present,8.333333333333334
1018,2024-01-26,1900-01-01 09:51:00,1900-01-01 16:51:00,Late,7.0
1018,2024-01-27,1900-01-01 09:01:00,1900-01-01 17:18:00,Present,8.283333333333333
1018,2024-01-28,1900-01-01 10:07:00,1900-01-01 19:20:00,Late,9.216666666666667
1018,2024-01-29,1900-01-01 09:14:00,1900-01-01 16:20:00,Present,7.1
1018,2024-01-30,1900-01-01 09:14:00,1900-01-01 17:16:00,Present,8.033333333333333
1019,2024-01-01,1900-01-01 09:18:00,1900-01-01 17:23:00,Present,8.083333333333334
1019,2024-01-02,1900-01-01 09:07:00,1900-01-01 17:27:00,Present,8.333333333333334
1019,2024-01-03,1900-01-01 09:00:00,1900-01-01 16:08:00,Present,7.133333333333334
1019,2024-01-04,1900-01-01 09:11:00,1900-01-01 16:14:00,Late,7.05
1019,2024-01-05,1900-01-01 09:10:00,1900-01-01 16:37:00,Present,7.45
1019,2024-01-06,1900-01-01 09:16:00,1900-01-01 17:44:00,Present,8.466666666666667
1019,2024-01-07,1900-01-01 09:00:00,1900-01-01 17:09:00,Present,8.15
1019,2024-01-08,1900-01-01 09:00:00,1900-01-01 17:10:00,Present,8.166666666666666
1019,2024-01-09,,,Absent,0.0
1019,2024-01-10,1900-01-01 09:06:00,1900-01-01 16:07:00,Present,7.016666666666667
1019,2024-01-11,1900-01-01 09:07:00,1900-01-01 18:13:00,Present,9.1
1019,2024-01-12,1900-01-01 09:12:00,1900-01-01 18:32:00,Present,9.333333333333334
1019,2024-01-13,1900-01-01 09:15:00,1900-01-01 18:29:00,Present,9.233333333333333
1019,2024-01-14,,,Absent,0.0
1019,2024-01-15,1900-01-01 09:16:00,1900-01-01 16:20:00,Present,7.066666666666666
1019,2024-01-16,1900-01-01 09:08:00,1900-01-01 16:31:00,Present,7.383333333333334
1019,2024-01-17,1900-01-01 09:20:00,1900-01-01 18:24:00,Present,9.066666666666666
1019,2024-01-18,1900-01-01 09:15:00,1900-01-01 18:37:00,Present,9.366666666666667
1019,2024-01-19,1900-01-01 09:36:00,1900-01-01 16:55:00,Late,7.316666666666666
1019,2024-01-20,1900-01-01 10:17:00,1900-01-01 19:44:00,Late,9.45
1019,2024-01-21,,,Absent,0.0
1019,2024-01-22,1900-01-01 09:09:00,1900-01-01 16:19:00,Present,7.166666666666667
1019,2024-01-23,1900-01-01 09:04:00,1900-01-01 17:18:00,Present,8.233333333333333
1019,2024-01-24,,,Absent,0.0
1019,2024-01-25,1900-01-01 09:11:00,1900-01-01 17:41:00,Present,8.5
1019,2024-01-26,1900-01-01 09:08:00,1900-01-01 17:29:00,Present,8.35
1019,2024-01-27,1900-01-01 09:06:00,1900-01-01 17:27:00,Present,8.35
1019,2024-01-28,1900-01-01 09:19:00,1900-01-01 16:37:00,Present,7.3
1019,2024-01-29,1900-01-01 09:45:00,1900-01-01 18:15:00,Late,8.5
1019,2024-01-30,1900-01-01 09:15:00,1900-01-01 17:42:00,Present,8.45
1020,2024-01-01,1900-01-01 09:30:00,1900-01-01 17:58:00,Late,8.466666666666667
1020,2024-01-02,1900-01-01 09:08:00,1900-01-01 18:36:00,Present,9.466666666666667
1020,2024-01-03,1900-01-01 09:27:00,1900-01-01 16:49:00,Late,7.366666666666666
1020,2024-01-04,1900-01-01 09:19:00,1900-01-01 17:28:00,Present,8.15
1020,2024-01-05,,,Absent,0.0
1020,2024-01-06,1900-01-01 09:15:00,1900-01-01 18:18:00,Present,9.05
1020,2024-01-07,1900-01-01 09:18:00,1900-01-01 16:32:00,Present,7.233333333333333
1020,2024-01-08,1900-01-01 09:00:00,1900-01-01 17:10:00,Late,8.166666666666666
1020,2024-01-09,1900-01-01 09:19:00,1900-01-01 16:41:00,Present,7.366666666666666
1020,2024-01-10,1900-01-01 09:04:00,1900-01-01 18:06:00,Present,9.033333333333333
1020,2024-01-11,1900-01-01 09:12:00,1900-01-01 16:34:00,Present,7.366666666666666
1020,2024-01-12,1900-01-01 09:09:00,1900-01-01 16:22:00,Present,7.216666666666667
1020,2024-01-13,1900-01-01 09:25:00,1900-01-01 16:32:00,Late,7.116666666666666
1020,2024-01-14,1900-01-01 09:17:00,1900-01-01 18:38:00,Present,9.35
1020,2024-01-15,,,Absent,0.0
1020,2024-01-16,1900-01-01 09:07:00,1900-01-01 17:21:00,Present,8.233333333333333
1020,2024-01-17,,,Absent,0.0
1020,2024-01-18,1900-01-01 09:13:00,1900-01-01 18:23:00,Present,9.166666666666666
1020,2024-01-19,1900-01-01 09:01:00,1900-01-01 18:02:00,Present,9.016666666666667
1020,2024-01-20,1900-01-01 09:17:00,1900-01-01 17:37:00,Present,8.333333333333334
1020,2024-01-21,1900-01-01 09:08:00,1900-01-01 17:09:00,Present,8.016666666666667
1020,2024-01-22,1900-01-01 09:14:00,1900-01-01 16:40:00,Present,7.433333333333334
1020,2024-01-23,1900-01-01 10:05:00,1900-01-01 18:09:00,Late,8.066666666666666
1020,2024-01-24,1900-01-01 09:05:00,1900-01-01 18:10:00,Present,9.083333333333334
1020,2024-01-25,1900-01-01 09:06:00,1900-01-01 16:23:00,Present,7.283333333333333
1020,2024-01-26,1900-01-01 09:42:00,1900-01-01 17:50:00,Late,8.133333333333333
1020,2024-01-27,1900-01-01 10:13:00,1900-01-01 18:39:00,Late,8.433333333333334
1020,2024-01-28,1900-01-01 09:15:00,1900-01-01 16:23:00,Present,7.133333333333334
1020,2024-01-29,1900-01-01 09:19:00,1900-01-01 18:29:00,Present,9.166666666666666
1020,2024-01-30,,,Absent,0.0
1021,2024-01-01,1900-01-01 09:38:00,1900-01-01 19:03:00,Late,9.416666666666666
1021,2024-01-02,1900-01-01 09:06:00,1900-01-01 18:20:00,Present,9.233333333333333
1021,2024-01-03,,,Absent,0.0
1021,2024-01-04,1900-01-01 09:20:00,1900-01-01 16:39:00,Present,7.316666666666666
1021,2024-01-05,1900-01-01 09:16:00,1900-01-01 16:43:00,Present,7.45
1021,2024-01-06,1900-01-01 09:03:00,1900-01-01 18:21:00,Present,9.3
1021,2024-01-07,1900-01-01 09:07:00,1900-01-01 17:14:00,Present,8.116666666666667
1021,2024-01-08,1900-01-01 09:18:00,1900-01-01 18:29:00,Present,9.183333333333334
1021,2024-01-09,1900-01-01 09:04:00,1900-01-01 18:16:00,Present,9.2
1021,2024-01-10,1900-01-01 09:01:00,1900-01-01 16:15:00,Present,7.233333333333333
1021,2024-01-11,1900-01-01 09:02:00,1900-01-01 18:21:00,Present,9.316666666666666
1021,2024-01-12,1900-01-01 09:18:00,1900-01-01 17:41:00,Late,8.383333333333333
1021,2024-01-13,1900-01-01 09:32:00,1900-01-01 16:45:00,Late,7.216666666666667
1021,2024-01-14,1900-01-01 09:17:00,1900-01-01 17:26:00,Present,8.15
1021,2024-01-15,1900-01-01 09:01:00,1900-01-01 16:04:00,Present,7.05
1021,2024-01-16,1900-01-01 09:10:00,1900-01-01 18:11:00,Present,9.016666666666667
1021,2024-01-17,1900-01-01 09:14:00,1900-01-01 17:25:00,Present,8.183333333333334
1021,2024-01-18,1900-01-01 09:14:00,1900-01-01 17:30:00,Present,8.266666666666667
1021,2024-01-19,1900-01-01 09:12:00,1900-01-01 17:12:00,Present,8.0
1021,2024-01-20,1900-01-01 09:09:00,1900-01-01 17:11:00,Present,8.033333333333333
1021,2024-01-21,,,Absent,0.0
1021,2024-01-22,1900-01-01 09:00:00,1900-01-01 17:23:00,Present,8.383333333333333
1021,2024-01-23,1900-01-01 09:03:00,1900-01-01 18:09:00,Late,9.1
1021,2024-01-24,1900-01-01 09:02:00,1900-01-01 17:26:00,Present,8.4
1021,2024-01-25,,,Absent,0.0
1021,2024-01-26,,,Absent,0.0
1021,2024-01-27,1900-01-01 09:15:00,1900-01-01 18:41:00,Present,9.433333333333334
1021,2024-01-28,1900-01-01 09:13:00,1900-01-01 18:20:00,Present,9.116666666666667
1021,2024-01-29,1900-01-01 09:13:00,1900-01-01 16:38:00,Present,7.416666666666667
1021,2024-01-30,1900-01-01 09:18:00,1900-01-01 17:40:00,Present,8.366666666666667
1022,2024-01-01,1900-01-01 09:10:00,1900-01-01 17:22:00,Present,8.2
1022,2024-01-02,1900-01-01 09:05:00,1900-01-01 18:07:00,Present,9.033333333333333
1022,2024-01-03,1900-01-01 09:18:00,1900-01-01 17:47:00,Present,8.483333333333333
1022,2024-01-04,1900-01-01 09:03:00,1900-01-01 16:22:00,Present,7.316666666666666
1022,2024-01-05,1900-01-01 09:15:00,1900-01-01 18:21:00,Present,9.1
1022,2024-01-06,1900-01-01 09:02:00,1900-01-01 17:29:00,Present,8.45
1022,2024-01-07,1900-01-01 09:07:00,1900-01-01 16:34:00,Present,7.45
1022,2024-01-08,1900-01-01 09:01:00,1900-01-01 16:27:00,Present,7.433333333333334
1022,2024-01-09,1900-01-01 09:01:00,1900-01-01 16:26:00,Present,7.416666666666667
1022,2024-01-10,1900-01-01 09:31:00,1900-01-01 17:45:00,Late,8.233333333333333
1022,2024-01-11,1900-01-01 09:16:00,1900-01-01 16:26:00,Present,7.166666666666667
1022,2024-01-12,1900-01-01 09:04:00,1900-01-01 18:29:00,Present,9.416666666666666
1022,2024-01-13,1900-01-01 09:12:00,1900-01-01 16:15:00,Present,7.05
1022,2024-01-14,1900-01-01 09:03:00,1900-01-01 17:19:00,Present,8.266666666666667
1022,2024-01-15,1900-01-01 09:18:00,1900-01-01 17:46:00,Late,8.466666666666667
1022,2024-01-16,1900-01-01 09:57:00,1900-01-01 19:14:00,Late,9.283333333333333
1022,2024-01-17,1900-01-01 09:17:00,1900-01-01 18:33:00,Present,9.266666666666667
1022,2024-01-18,1900-01-01 09:13:00,1900-01-01 16:35:00,Present,7.366666666666666
1022,2024-01-19,1900-01-01 09:16:00,1900-01-01 18:39:00,Present,9.383333333333333
1022,2024-01-20,1900-01-01 09:14:00,1900-01-01 18:44:00,Present,9.5
